"timeid","DFG_year","var","nitrogen","appl","TT","trait","group","g","trt","part","BBCH","Trait","Das","Acc_Radiation","namCombine"
"Early","DFG2021","Apertus",220,"Combined",NA,"pre61_DM","biomass","Combined_220_Early","Combined 220",NA,"61_87",4.3624999781875,NA,NA,"pre61_DM"
"Early","DFG2021","Apertus",220,"Combined",NA,"pre61_DM_rel","biomass","Combined_220_Early","Combined 220",NA,"61_87",0.531655596855768,NA,NA,"pre61_DM_rel"
"Early","DFG2021","Apertus",220,"Combined",NA,"post61_DM_rel","biomass","Combined_220_Early","Combined 220",NA,"61_87",0.468344403144232,NA,NA,"post61_DM_rel"
"Early","DFG2021","Apertus",220,"Combined",NA,"mobile61_DM_rel","biomass","Combined_220_Early","Combined 220",NA,"61_87",0.275181280848212,NA,NA,"mobile61_DM_rel"
"Early","DFG2021","Apertus",220,"Combined",NA,"PEDM","biomass","Combined_220_Early","Combined 220",NA,"61_87",74.1142395257982,NA,NA,"PEDM"
"Early","DFG2021","Apertus",220,"Combined",NA,"DMTE","biomass","Combined_220_Early","Combined 220",NA,"61_87",20.5216759065709,NA,NA,"DMTE"
"Early","DFG2021","Apertus",220,"Combined",NA,"CEDM","biomass","Combined_220_Early","Combined 220",NA,"61_87",62.5313552641009,NA,NA,"CEDM"
"Early","DFG2021","Apertus",220,"Split",NA,"mobile61_DM","biomass","Split_220_Early","Split 220",NA,"61_87",0.510999997444999,NA,NA,"mobile61_DM"
"Early","DFG2021","Apertus",220,"Split",NA,"post61_DM","biomass","Split_220_Early","Split 220",NA,"61_87",8.456999957715,NA,NA,"post61_DM"
"Early","DFG2021","Apertus",220,"Split",NA,"pre61_DM","biomass","Split_220_Early","Split 220",NA,"61_87",2.3304999883475,NA,NA,"pre61_DM"
"Early","DFG2021","Apertus",220,"Split",NA,"pre61_DM_rel","biomass","Split_220_Early","Split 220",NA,"61_87",0.21603707995365,NA,NA,"pre61_DM_rel"
"Early","DFG2021","Apertus",220,"Split",NA,"post61_DM_rel","biomass","Split_220_Early","Split 220",NA,"61_87",0.78396292004635,NA,NA,"post61_DM_rel"
"Early","DFG2021","Apertus",220,"Split",NA,"mobile61_DM_rel","biomass","Split_220_Early","Split 220",NA,"61_87",0.047369640787949,NA,NA,"mobile61_DM_rel"
"Early","DFG2021","Apertus",220,"Split",NA,"PEDM","biomass","Split_220_Early","Split 220",NA,"61_87",54.5823151902473,NA,NA,"PEDM"
"Early","DFG2021","Apertus",220,"Split",NA,"DMTE","biomass","Split_220_Early","Split 220",NA,"61_87",5.027795542874,NA,NA,"DMTE"
"Early","DFG2021","Apertus",220,"Split",NA,"CEDM","biomass","Split_220_Early","Split 220",NA,"61_87",26.5311930783242,NA,NA,"CEDM"
"Early","DFG2021","Capone",176,"Combined",NA,"mobile61_DM","biomass","Combined_176_Early","Combined 176",NA,"61_87",1.0574999947125,NA,NA,"mobile61_DM"
"Early","DFG2021","Capone",176,"Combined",NA,"post61_DM","biomass","Combined_176_Early","Combined 176",NA,"61_87",4.182999979085,NA,NA,"post61_DM"
"Early","DFG2021","Capone",176,"Combined",NA,"pre61_DM","biomass","Combined_176_Early","Combined 176",NA,"61_87",3.0674999846625,NA,NA,"pre61_DM"
"Early","DFG2021","Capone",176,"Combined",NA,"pre61_DM_rel","biomass","Combined_176_Early","Combined 176",NA,"61_87",0.423074270739949,NA,NA,"pre61_DM_rel"
"Early","DFG2021","Capone",176,"Combined",NA,"post61_DM_rel","biomass","Combined_176_Early","Combined 176",NA,"61_87",0.576925729260051,NA,NA,"post61_DM_rel"
"Early","DFG2021","Capone",176,"Combined",NA,"mobile61_DM_rel","biomass","Combined_176_Early","Combined 176",NA,"61_87",0.145852010206193,NA,NA,"mobile61_DM_rel"
"Early","DFG2021","Capone",176,"Combined",NA,"PEDM","biomass","Combined_176_Early","Combined 176",NA,"61_87",68.2504743833017,NA,NA,"PEDM"
"Early","DFG2021","Capone",176,"Combined",NA,"DMTE","biomass","Combined_176_Early","Combined 176",NA,"61_87",11.7604537366548,NA,NA,"DMTE"
"Early","DFG2021","Capone",176,"Combined",NA,"CEDM","biomass","Combined_176_Early","Combined 176",NA,"61_87",45.2533746404072,NA,NA,"CEDM"
"Early","DFG2021","Capone",176,"Split",NA,"mobile61_DM","biomass","Split_176_Early","Split 176",NA,"61_87",0.463999997679999,NA,NA,"mobile61_DM"
"Early","DFG2021","Capone",176,"Split",NA,"post61_DM","biomass","Split_176_Early","Split 176",NA,"61_87",8.070999959645,NA,NA,"post61_DM"
"Early","DFG2021","Capone",176,"Split",NA,"pre61_DM","biomass","Split_176_Early","Split 176",NA,"61_87",2.356999988215,NA,NA,"pre61_DM"
"Early","DFG2021","Capone",176,"Split",NA,"pre61_DM_rel","biomass","Split_176_Early","Split 176",NA,"61_87",0.22602608362102,NA,NA,"pre61_DM_rel"
"Early","DFG2021","Capone",176,"Split",NA,"post61_DM_rel","biomass","Split_176_Early","Split 176",NA,"61_87",0.77397391637898,NA,NA,"post61_DM_rel"
"Early","DFG2021","Capone",176,"Split",NA,"mobile61_DM_rel","biomass","Split_176_Early","Split 176",NA,"61_87",0.0444955887993862,NA,NA,"mobile61_DM_rel"
"Early","DFG2021","Capone",176,"Split",NA,"PEDM","biomass","Split_176_Early","Split 176",NA,"61_87",51.0818837505303,NA,NA,"PEDM"
"Early","DFG2021","Capone",176,"Split",NA,"DMTE","biomass","Split_176_Early","Split 176",NA,"61_87",5.50545799715234,NA,NA,"DMTE"
"Early","DFG2021","Capone",176,"Split",NA,"CEDM","biomass","Split_176_Early","Split 176",NA,"61_87",26.9494626114795,NA,NA,"CEDM"
"Early","DFG2021","Capone",220,"Combined",NA,"mobile61_DM","biomass","Combined_220_Early","Combined 220",NA,"61_87",1.4274999928625,NA,NA,"mobile61_DM"
"Early","DFG2021","Capone",220,"Combined",NA,"post61_DM","biomass","Combined_220_Early","Combined 220",NA,"61_87",6.148999969255,NA,NA,"post61_DM"
"Early","DFG2021","Capone",220,"Combined",NA,"pre61_DM","biomass","Combined_220_Early","Combined 220",NA,"61_87",4.428999977855,NA,NA,"pre61_DM"
"Early","DFG2021","Capone",220,"Combined",NA,"pre61_DM_rel","biomass","Combined_220_Early","Combined 220",NA,"61_87",0.41869918699187,NA,NA,"pre61_DM_rel"
"Early","DFG2021","Capone",220,"Combined",NA,"post61_DM_rel","biomass","Combined_220_Early","Combined 220",NA,"61_87",0.58130081300813,NA,NA,"post61_DM_rel"
"Early","DFG2021","Capone",220,"Combined",NA,"mobile61_DM_rel","biomass","Combined_220_Early","Combined 220",NA,"61_87",0.134949896010588,NA,NA,"mobile61_DM_rel"
"Early","DFG2021","Capone",220,"Combined",NA,"PEDM","biomass","Combined_220_Early","Combined 220",NA,"61_87",68.9397383441936,NA,NA,"PEDM"
"Early","DFG2021","Capone",220,"Combined",NA,"DMTE","biomass","Combined_220_Early","Combined 220",NA,"61_87",10.459407971864,NA,NA,"DMTE"
"Early","DFG2021","Capone",220,"Combined",NA,"CEDM","biomass","Combined_220_Early","Combined 220",NA,"61_87",51.479049224153,NA,NA,"CEDM"
"Early","DFG2021","Capone",220,"Split",NA,"mobile61_DM","biomass","Split_220_Early","Split 220",NA,"61_87",1.6684999916575,NA,NA,"mobile61_DM"
"Early","DFG2021","Capone",220,"Split",NA,"post61_DM","biomass","Split_220_Early","Split 220",NA,"61_87",7.20199996399,NA,NA,"post61_DM"
"Early","DFG2021","Capone",220,"Split",NA,"pre61_DM","biomass","Split_220_Early","Split 220",NA,"61_87",4.0734999796325,NA,NA,"pre61_DM"
"Early","DFG2021","Capone",220,"Split",NA,"pre61_DM_rel","biomass","Split_220_Early","Split 220",NA,"61_87",0.361270010199104,NA,NA,"pre61_DM_rel"
"Early","DFG2021","Capone",220,"Split",NA,"post61_DM_rel","biomass","Split_220_Early","Split 220",NA,"61_87",0.638729989800896,NA,NA,"post61_DM_rel"
"Early","DFG2021","Capone",220,"Split",NA,"mobile61_DM_rel","biomass","Split_220_Early","Split 220",NA,"61_87",0.14797569952552,NA,NA,"mobile61_DM_rel"
"Early","DFG2021","Capone",220,"Split",NA,"PEDM","biomass","Split_220_Early","Split 220",NA,"61_87",60.2724991036214,NA,NA,"PEDM"
"Early","DFG2021","Capone",220,"Split",NA,"DMTE","biomass","Split_220_Early","Split 220",NA,"61_87",15.2702146158422,NA,NA,"DMTE"
"Early","DFG2021","Capone",220,"Split",NA,"CEDM","biomass","Split_220_Early","Split 220",NA,"61_87",44.4729515803264,NA,NA,"CEDM"
"Early","DFG2021","Esket",176,"Combined",NA,"mobile61_DM","biomass","Combined_176_Early","Combined 176",NA,"61_87",2.1964999890175,NA,NA,"mobile61_DM"
"Early","DFG2021","Esket",176,"Combined",NA,"post61_DM","biomass","Combined_176_Early","Combined 176",NA,"61_87",3.95599998022,NA,NA,"post61_DM"
"Early","DFG2021","Esket",176,"Combined",NA,"pre61_DM","biomass","Combined_176_Early","Combined 176",NA,"61_87",4.070999979645,NA,NA,"pre61_DM"
"Early","DFG2021","Esket",176,"Combined",NA,"pre61_DM_rel","biomass","Combined_176_Early","Combined 176",NA,"61_87",0.507163323782235,NA,NA,"pre61_DM_rel"
"Early","DFG2021","Esket",176,"Combined",NA,"post61_DM_rel","biomass","Combined_176_Early","Combined 176",NA,"61_87",0.492836676217765,NA,NA,"post61_DM_rel"
"Early","DFG2021","Esket",176,"Combined",NA,"mobile61_DM_rel","biomass","Combined_176_Early","Combined 176",NA,"61_87",0.273638968481375,NA,NA,"mobile61_DM_rel"
"Early","DFG2021","Esket",176,"Combined",NA,"PEDM","biomass","Combined_176_Early","Combined 176",NA,"61_87",70.9470128153343,NA,NA,"PEDM"
"Early","DFG2021","Esket",176,"Combined",NA,"DMTE","biomass","Combined_176_Early","Combined 176",NA,"61_87",22.7369183789659,NA,NA,"DMTE"
"Early","DFG2021","Esket",176,"Combined",NA,"CEDM","biomass","Combined_176_Early","Combined 176",NA,"61_87",63.4754814064084,NA,NA,"CEDM"
"Early","DFG2021","Esket",176,"Split",NA,"mobile61_DM","biomass","Split_176_Early","Split 176",NA,"61_87",2.5904999870475,NA,NA,"mobile61_DM"
"Early","DFG2021","Esket",176,"Split",NA,"post61_DM","biomass","Split_176_Early","Split 176",NA,"61_87",4.72199997639,NA,NA,"post61_DM"
"Early","DFG2021","Esket",176,"Split",NA,"pre61_DM","biomass","Split_176_Early","Split 176",NA,"61_87",4.5399999773,NA,NA,"pre61_DM"
"Early","DFG2021","Esket",176,"Split",NA,"pre61_DM_rel","biomass","Split_176_Early","Split 176",NA,"61_87",0.490174908227165,NA,NA,"pre61_DM_rel"
"Early","DFG2021","Esket",176,"Split",NA,"post61_DM_rel","biomass","Split_176_Early","Split 176",NA,"61_87",0.509825091772835,NA,NA,"post61_DM_rel"
"Early","DFG2021","Esket",176,"Split",NA,"mobile61_DM_rel","biomass","Split_176_Early","Split 176",NA,"61_87",0.279691211401425,NA,NA,"mobile61_DM_rel"
"Early","DFG2021","Esket",176,"Split",NA,"PEDM","biomass","Split_176_Early","Split 176",NA,"61_87",69.2578125,NA,NA,"PEDM"
"Early","DFG2021","Esket",176,"Split",NA,"DMTE","biomass","Split_176_Early","Split 176",NA,"61_87",24.3513818386915,NA,NA,"DMTE"
"Early","DFG2021","Esket",176,"Split",NA,"CEDM","biomass","Split_176_Early","Split 176",NA,"61_87",60.7033025805589,NA,NA,"CEDM"
"Early","DFG2021","Esket",220,"Combined",NA,"mobile61_DM","biomass","Combined_220_Early","Combined 220",NA,"61_87",2.0954999895225,NA,NA,"mobile61_DM"
"Early","DFG2021","Esket",220,"Combined",NA,"post61_DM","biomass","Combined_220_Early","Combined 220",NA,"61_87",3.4954999825225,NA,NA,"post61_DM"
"Early","DFG2021","Esket",220,"Combined",NA,"pre61_DM","biomass","Combined_220_Early","Combined 220",NA,"61_87",4.3694999781525,NA,NA,"pre61_DM"
"Early","DFG2021","Esket",220,"Combined",NA,"pre61_DM_rel","biomass","Combined_220_Early","Combined 220",NA,"61_87",0.555562619198983,NA,NA,"pre61_DM_rel"
"Early","DFG2021","Esket",220,"Combined",NA,"post61_DM_rel","biomass","Combined_220_Early","Combined 220",NA,"61_87",0.444437380801017,NA,NA,"post61_DM_rel"
"Early","DFG2021","Esket",220,"Combined",NA,"mobile61_DM_rel","biomass","Combined_220_Early","Combined 220",NA,"61_87",0.266433566433566,NA,NA,"mobile61_DM_rel"
"Early","DFG2021","Esket",220,"Combined",NA,"PEDM","biomass","Combined_220_Early","Combined 220",NA,"61_87",76.1789559765572,NA,NA,"PEDM"
"Early","DFG2021","Esket",220,"Combined",NA,"DMTE","biomass","Combined_220_Early","Combined 220",NA,"61_87",18.7458066824708,NA,NA,"DMTE"
"Early","DFG2021","Esket",220,"Combined",NA,"CEDM","biomass","Combined_220_Early","Combined 220",NA,"61_87",69.1540713777004,NA,NA,"CEDM"
"Early","DFG2021","Esket",220,"Split",NA,"mobile61_DM","biomass","Split_220_Early","Split 220",NA,"61_87",1.732999991335,NA,NA,"mobile61_DM"
"Early","DFG2021","Esket",220,"Split",NA,"post61_DM","biomass","Split_220_Early","Split 220",NA,"61_87",5.3554999732225,NA,NA,"post61_DM"
"Early","DFG2021","Esket",220,"Split",NA,"pre61_DM","biomass","Split_220_Early","Split 220",NA,"61_87",3.678999981605,NA,NA,"pre61_DM"
"Early","DFG2021","Esket",220,"Split",NA,"pre61_DM_rel","biomass","Split_220_Early","Split 220",NA,"61_87",0.407216780120649,NA,NA,"pre61_DM_rel"
"Early","DFG2021","Esket",220,"Split",NA,"post61_DM_rel","biomass","Split_220_Early","Split 220",NA,"61_87",0.592783219879351,NA,NA,"post61_DM_rel"
"Early","DFG2021","Esket",220,"Split",NA,"mobile61_DM_rel","biomass","Split_220_Early","Split 220",NA,"61_87",0.191820244617854,NA,NA,"mobile61_DM_rel"
"Early","DFG2021","Esket",220,"Split",NA,"PEDM","biomass","Split_220_Early","Split 220",NA,"61_87",64.6349919107208,NA,NA,"PEDM"
"Early","DFG2021","Esket",220,"Split",NA,"DMTE","biomass","Split_220_Early","Split 220",NA,"61_87",17.7053534940744,NA,NA,"DMTE"
"Early","DFG2021","Esket",220,"Split",NA,"CEDM","biomass","Split_220_Early","Split 220",NA,"61_87",50.8500345542502,NA,NA,"CEDM"
"Early","DFG2021","Patras",176,"Combined",NA,"mobile61_DM","biomass","Combined_176_Early","Combined 176",NA,"61_87",2.4504999877475,NA,NA,"mobile61_DM"
"Early","DFG2021","Patras",176,"Combined",NA,"post61_DM","biomass","Combined_176_Early","Combined 176",NA,"61_87",3.92199998039,NA,NA,"post61_DM"
"Early","DFG2021","Patras",176,"Combined",NA,"pre61_DM","biomass","Combined_176_Early","Combined 176",NA,"61_87",4.5014999774925,NA,NA,"pre61_DM"
"Early","DFG2021","Patras",176,"Combined",NA,"pre61_DM_rel","biomass","Combined_176_Early","Combined 176",NA,"61_87",0.534397815634831,NA,NA,"pre61_DM_rel"
"Early","DFG2021","Patras",176,"Combined",NA,"post61_DM_rel","biomass","Combined_176_Early","Combined 176",NA,"61_87",0.465602184365169,NA,NA,"post61_DM_rel"
"Early","DFG2021","Patras",176,"Combined",NA,"mobile61_DM_rel","biomass","Combined_176_Early","Combined 176",NA,"61_87",0.290912328604499,NA,NA,"mobile61_DM_rel"
"Early","DFG2021","Patras",176,"Combined",NA,"PEDM","biomass","Combined_176_Early","Combined 176",NA,"61_87",71.67617534484,NA,NA,"PEDM"
"Early","DFG2021","Patras",176,"Combined",NA,"DMTE","biomass","Combined_176_Early","Combined 176",NA,"61_87",24.6901763224181,NA,NA,"DMTE"
"Early","DFG2021","Patras",176,"Combined",NA,"CEDM","biomass","Combined_176_Early","Combined 176",NA,"61_87",63.5894900409662,NA,NA,"CEDM"
"Early","DFG2021","Patras",176,"Split",NA,"mobile61_DM","biomass","Split_176_Early","Split 176",NA,"61_87",1.862999990685,NA,NA,"mobile61_DM"
"Early","DFG2021","Patras",176,"Split",NA,"post61_DM","biomass","Split_176_Early","Split 176",NA,"61_87",4.3444999782775,NA,NA,"post61_DM"
"Early","DFG2021","Patras",176,"Split",NA,"pre61_DM","biomass","Split_176_Early","Split 176",NA,"61_87",3.7354999813225,NA,NA,"pre61_DM"
"Early","DFG2021","Patras",176,"Split",NA,"pre61_DM_rel","biomass","Split_176_Early","Split 176",NA,"61_87",0.462314356435644,NA,NA,"pre61_DM_rel"
"Early","DFG2021","Patras",176,"Split",NA,"post61_DM_rel","biomass","Split_176_Early","Split 176",NA,"61_87",0.537685643564357,NA,NA,"post61_DM_rel"
"Early","DFG2021","Patras",176,"Split",NA,"mobile61_DM_rel","biomass","Split_176_Early","Split 176",NA,"61_87",0.230569306930693,NA,NA,"mobile61_DM_rel"
"Early","DFG2021","Patras",176,"Split",NA,"PEDM","biomass","Split_176_Early","Split 176",NA,"61_87",67.3370423276445,NA,NA,"PEDM"
"Early","DFG2021","Patras",176,"Split",NA,"DMTE","biomass","Split_176_Early","Split 176",NA,"61_87",20.8005359236309,NA,NA,"DMTE"
"Early","DFG2021","Patras",176,"Split",NA,"CEDM","biomass","Split_176_Early","Split 176",NA,"61_87",55.9332185370966,NA,NA,"CEDM"
"Early","DFG2021","Patras",220,"Combined",NA,"mobile61_DM","biomass","Combined_220_Early","Combined 220",NA,"61_87",2.08599998957,NA,NA,"mobile61_DM"
"Early","DFG2021","Patras",220,"Combined",NA,"post61_DM","biomass","Combined_220_Early","Combined 220",NA,"61_87",4.0254999798725,NA,NA,"post61_DM"
"Early","DFG2021","Patras",220,"Combined",NA,"pre61_DM","biomass","Combined_220_Early","Combined 220",NA,"61_87",4.2874999785625,NA,NA,"pre61_DM"
"Early","DFG2021","Patras",220,"Combined",NA,"pre61_DM_rel","biomass","Combined_220_Early","Combined 220",NA,"61_87",0.515758450619512,NA,NA,"pre61_DM_rel"
"Early","DFG2021","Patras",220,"Combined",NA,"post61_DM_rel","biomass","Combined_220_Early","Combined 220",NA,"61_87",0.484241549380488,NA,NA,"post61_DM_rel"
"Early","DFG2021","Patras",220,"Combined",NA,"mobile61_DM_rel","biomass","Combined_220_Early","Combined 220",NA,"61_87",0.250932274750391,NA,NA,"mobile61_DM_rel"
"Early","DFG2021","Patras",220,"Combined",NA,"PEDM","biomass","Combined_220_Early","Combined 220",NA,"61_87",71.3782928650147,NA,NA,"PEDM"
"Early","DFG2021","Patras",220,"Combined",NA,"DMTE","biomass","Combined_220_Early","Combined 220",NA,"61_87",20.7789620480128,NA,NA,"DMTE"
"Early","DFG2021","Patras",220,"Combined",NA,"CEDM","biomass","Combined_220_Early","Combined 220",NA,"61_87",63.6080409465173,NA,NA,"CEDM"
"Early","DFG2021","Patras",220,"Split",NA,"mobile61_DM","biomass","Split_220_Early","Split 220",NA,"61_87",1.20599999397,NA,NA,"mobile61_DM"
"Early","DFG2021","Patras",220,"Split",NA,"post61_DM","biomass","Split_220_Early","Split 220",NA,"61_87",7.61199996194,NA,NA,"post61_DM"
"Early","DFG2021","Patras",220,"Split",NA,"pre61_DM","biomass","Split_220_Early","Split 220",NA,"61_87",3.412999982935,NA,NA,"pre61_DM"
"Early","DFG2021","Patras",220,"Split",NA,"pre61_DM_rel","biomass","Split_220_Early","Split 220",NA,"61_87",0.309569160997733,NA,NA,"pre61_DM_rel"
"Early","DFG2021","Patras",220,"Split",NA,"post61_DM_rel","biomass","Split_220_Early","Split 220",NA,"61_87",0.690430839002267,NA,NA,"post61_DM_rel"
"Early","DFG2021","Patras",220,"Split",NA,"mobile61_DM_rel","biomass","Split_220_Early","Split 220",NA,"61_87",0.109387755102041,NA,NA,"mobile61_DM_rel"
"Early","DFG2021","Patras",220,"Split",NA,"PEDM","biomass","Split_220_Early","Split 220",NA,"61_87",58.5064050149905,NA,NA,"PEDM"
"Early","DFG2021","Patras",220,"Split",NA,"DMTE","biomass","Split_220_Early","Split 220",NA,"61_87",11.2363738004286,NA,NA,"DMTE"
"Early","DFG2021","Patras",220,"Split",NA,"CEDM","biomass","Split_220_Early","Split 220",NA,"61_87",37.2638934381483,NA,NA,"CEDM"
"Early","DFG2021","Pionier",176,"Combined",NA,"mobile61_DM","biomass","Combined_176_Early","Combined 176",NA,"61_87",1.35599999322,NA,NA,"mobile61_DM"
"Early","DFG2021","Pionier",176,"Combined",NA,"post61_DM","biomass","Combined_176_Early","Combined 176",NA,"61_87",5.902999970485,NA,NA,"post61_DM"
"Early","DFG2021","Pionier",176,"Combined",NA,"pre61_DM","biomass","Combined_176_Early","Combined 176",NA,"61_87",3.36199998319,NA,NA,"pre61_DM"
"Early","DFG2021","Pionier",176,"Combined",NA,"pre61_DM_rel","biomass","Combined_176_Early","Combined 176",NA,"61_87",0.36287101996762,NA,NA,"pre61_DM_rel"
"Early","DFG2021","Pionier",176,"Combined",NA,"post61_DM_rel","biomass","Combined_176_Early","Combined 176",NA,"61_87",0.63712898003238,NA,NA,"post61_DM_rel"
"Early","DFG2021","Pionier",176,"Combined",NA,"mobile61_DM_rel","biomass","Combined_176_Early","Combined 176",NA,"61_87",0.14635725849973,NA,NA,"mobile61_DM_rel"
"Early","DFG2021","Pionier",176,"Combined",NA,"PEDM","biomass","Combined_176_Early","Combined 176",NA,"61_87",63.2840926761001,NA,NA,"PEDM"
"Early","DFG2021","Pionier",176,"Combined",NA,"DMTE","biomass","Combined_176_Early","Combined 176",NA,"61_87",13.327436237653,NA,NA,"DMTE"
"Early","DFG2021","Pionier",176,"Combined",NA,"CEDM","biomass","Combined_176_Early","Combined 176",NA,"61_87",45.5493835523642,NA,NA,"CEDM"
"Early","DFG2021","Pionier",176,"Split",NA,"mobile61_DM","biomass","Split_176_Early","Split 176",NA,"61_87",3.30799998346,NA,NA,"mobile61_DM"
"Early","DFG2021","Pionier",176,"Split",NA,"post61_DM","biomass","Split_176_Early","Split 176",NA,"61_87",1.9534999902325,NA,NA,"post61_DM"
"Early","DFG2021","Pionier",176,"Split",NA,"pre61_DM","biomass","Split_176_Early","Split 176",NA,"61_87",5.4564999727175,NA,NA,"pre61_DM"
"Early","DFG2021","Pionier",176,"Split",NA,"pre61_DM_rel","biomass","Split_176_Early","Split 176",NA,"61_87",0.736369770580297,NA,NA,"pre61_DM_rel"
"Early","DFG2021","Pionier",176,"Split",NA,"post61_DM_rel","biomass","Split_176_Early","Split 176",NA,"61_87",0.263630229419703,NA,NA,"post61_DM_rel"
"Early","DFG2021","Pionier",176,"Split",NA,"mobile61_DM_rel","biomass","Split_176_Early","Split 176",NA,"61_87",0.44642375168691,NA,NA,"mobile61_DM_rel"
"Early","DFG2021","Pionier",176,"Split",NA,"PEDM","biomass","Split_176_Early","Split 176",NA,"61_87",85.1450515189536,NA,NA,"PEDM"
"Early","DFG2021","Pionier",176,"Split",NA,"DMTE","biomass","Split_176_Early","Split 176",NA,"61_87",29.543627757435,NA,NA,"DMTE"
"Early","DFG2021","Pionier",176,"Split",NA,"CEDM","biomass","Split_176_Early","Split 176",NA,"61_87",91.9376579612468,NA,NA,"CEDM"
"Early","DFG2021","Pionier",220,"Combined",NA,"mobile61_DM","biomass","Combined_220_Early","Combined 220",NA,"61_87",0,NA,NA,"mobile61_DM"
"Early","DFG2021","Pionier",220,"Combined",NA,"post61_DM","biomass","Combined_220_Early","Combined 220",NA,"61_87",7.2444999637775,NA,NA,"post61_DM"
"Early","DFG2021","Pionier",220,"Combined",NA,"pre61_DM","biomass","Combined_220_Early","Combined 220",NA,"61_87",2.474999987625,NA,NA,"pre61_DM"
"Early","DFG2021","Pionier",220,"Combined",NA,"pre61_DM_rel","biomass","Combined_220_Early","Combined 220",NA,"61_87",0.254642728535418,NA,NA,"pre61_DM_rel"
